dataset,N,seed,method,cond,metric,value
Grocery,1525,4,BTYD,x>0,nMAE,0.4474097331240188
Grocery,1525,4,PoissonGBM,all,CRPS,0.6199599754366812
Grocery,1525,4,PoissonGBM,all,pit_ks,0.07911121723630465
Grocery,1525,4,PoissonGBM,all,cov95,0.925764192139738
Grocery,1525,4,PoissonGBM,all,cov50,0.7794759825327511
Grocery,1525,4,PoissonGBM,all,nMAE,0.5770416024653313
Grocery,1525,4,PoissonGBM,x>0,CRPS,0.920737925170068
Grocery,1525,4,PoissonGBM,x>0,pit_ks,0.11854604048907902
Grocery,1525,4,PoissonGBM,x>0,cov95,0.9047619047619048
Grocery,1525,4,PoissonGBM,x>0,cov50,0.6836734693877551
Grocery,1525,4,PoissonGBM,x>0,nMAE,0.5690737833594978
Grocery,1525,4,HurdleGBM,all,CRPS,0.6248833105895195
Grocery,1525,4,HurdleGBM,all,pit_ks,0.09121939099867904
Grocery,1525,4,HurdleGBM,all,cov95,0.9366812227074236
Grocery,1525,4,HurdleGBM,all,cov50,0.7794759825327511
Grocery,1525,4,HurdleGBM,all,nMAE,0.5801232665639445
Grocery,1525,4,HurdleGBM,x>0,CRPS,0.9334162414965986
Grocery,1525,4,HurdleGBM,x>0,pit_ks,0.12631448347278595
Grocery,1525,4,HurdleGBM,x>0,cov95,0.9115646258503401
Grocery,1525,4,HurdleGBM,x>0,cov50,0.6836734693877551
Grocery,1525,4,HurdleGBM,x>0,nMAE,0.5722135007849295
Grocery,1525,4,QuantileGBM,all,CRPS,0.6796346888646287
Grocery,1525,4,QuantileGBM,all,pit_ks,0.13745442716591932
Grocery,1525,4,QuantileGBM,all,cov95,0.9519650655021834
Grocery,1525,4,QuantileGBM,all,cov50,0.8537117903930131
Grocery,1525,4,QuantileGBM,all,nMAE,0.7380585516178737
Grocery,1525,4,QuantileGBM,x>0,CRPS,1.0176287840136053
Grocery,1525,4,QuantileGBM,x>0,pit_ks,0.16792318681911914
Grocery,1525,4,QuantileGBM,x>0,cov95,0.9489795918367347
Grocery,1525,4,QuantileGBM,x>0,cov50,0.7993197278911565
Grocery,1525,4,QuantileGBM,x>0,nMAE,0.7331240188383047
Grocery,1525,5,BTYD,all,CRPS,0.5695714212609169
Grocery,1525,5,BTYD,all,pit_ks,0.03352054379338279
Grocery,1525,5,BTYD,all,cov95,0.9585152838427947
Grocery,1525,5,BTYD,all,cov50,0.8449781659388647
Grocery,1525,5,BTYD,all,nMAE,0.5966312056737589
Grocery,1525,5,BTYD,x>0,CRPS,0.8588040657439446
Grocery,1525,5,BTYD,x>0,pit_ks,0.079153277749055
Grocery,1525,5,BTYD,x>0,cov95,0.9515570934256056
Grocery,1525,5,BTYD,x>0,cov50,0.7820069204152249
Grocery,1525,5,BTYD,x>0,nMAE,0.5871143375680581
Grocery,1525,5,PoissonGBM,all,CRPS,0.6402394923580786
Grocery,1525,5,PoissonGBM,all,pit_ks,0.05583192841311757
Grocery,1525,5,PoissonGBM,all,cov95,0.925764192139738
Grocery,1525,5,PoissonGBM,all,cov50,0.7947598253275109
Grocery,1525,5,PoissonGBM,all,nMAE,0.6870567375886525
Grocery,1525,5,PoissonGBM,x>0,CRPS,0.9644626946366781
Grocery,1525,5,PoissonGBM,x>0,pit_ks,0.08871542410095634
Grocery,1525,5,PoissonGBM,x>0,cov95,0.8996539792387543
Grocery,1525,5,PoissonGBM,x>0,cov50,0.7024221453287197
Grocery,1525,5,PoissonGBM,x>0,nMAE,0.6796733212341198
Grocery,1525,5,HurdleGBM,all,CRPS,0.6585830240174673
Grocery,1525,5,HurdleGBM,all,pit_ks,0.0784409693094642
Grocery,1525,5,HurdleGBM,all,cov95,0.9344978165938864
Grocery,1525,5,HurdleGBM,all,cov50,0.7882096069868996
Grocery,1525,5,HurdleGBM,all,nMAE,0.6959219858156028
Grocery,1525,5,HurdleGBM,x>0,CRPS,0.9985722102076124
Grocery,1525,5,HurdleGBM,x>0,pit_ks,0.09925838214997007
Grocery,1525,5,HurdleGBM,x>0,cov95,0.9100346020761245
Grocery,1525,5,HurdleGBM,x>0,cov50,0.6920415224913494
Grocery,1525,5,HurdleGBM,x>0,nMAE,0.6887477313974593
Grocery,1525,5,QuantileGBM,all,CRPS,0.586912240720524
Grocery,1525,5,QuantileGBM,all,pit_ks,0.0697982522925118
Grocery,1525,5,QuantileGBM,all,cov95,0.9585152838427947
Grocery,1525,5,QuantileGBM,all,cov50,0.8537117903930131
Grocery,1525,5,QuantileGBM,all,nMAE,0.624113475177305
Grocery,1525,5,QuantileGBM,x>0,CRPS,0.8854766435986159
Grocery,1525,5,QuantileGBM,x>0,pit_ks,0.07275560273982923
Grocery,1525,5,QuantileGBM,x>0,cov95,0.9515570934256056
Grocery,1525,5,QuantileGBM,x>0,cov50,0.7958477508650519
Grocery,1525,5,QuantileGBM,x>0,nMAE,0.6152450090744102
Grocery,1525,6,BTYD,all,CRPS,0.541219466430131
Grocery,1525,6,BTYD,all,pit_ks,0.05714185521755066
Grocery,1525,6,BTYD,all,cov95,0.9759825327510917
Grocery,1525,6,BTYD,all,cov50,0.8624454148471615
Grocery,1525,6,BTYD,all,nMAE,0.592057761732852
Grocery,1525,6,BTYD,x>0,CRPS,0.7939772848886987
Grocery,1525,6,BTYD,x>0,pit_ks,0.07470498816247073
Grocery,1525,6,BTYD,x>0,cov95,0.976027397260274
Grocery,1525,6,BTYD,x>0,cov50,0.821917808219178
Grocery,1525,6,BTYD,x>0,nMAE,0.5791433891992551
Grocery,1525,6,PoissonGBM,all,CRPS,0.5476377183406114
Grocery,1525,6,PoissonGBM,all,pit_ks,0.05013686356442293
Grocery,1525,6,PoissonGBM,all,cov95,0.9432314410480349
Grocery,1525,6,PoissonGBM,all,cov50,0.8144104803493449
Grocery,1525,6,PoissonGBM,all,nMAE,0.6010830324909747
Grocery,1525,6,PoissonGBM,x>0,CRPS,0.8015546875
Grocery,1525,6,PoissonGBM,x>0,pit_ks,0.07326273015392637
Grocery,1525,6,PoissonGBM,x>0,cov95,0.9212328767123288
Grocery,1525,6,PoissonGBM,x>0,cov50,0.7465753424657534
Grocery,1525,6,PoissonGBM,x>0,nMAE,0.5884543761638734
Grocery,1525,6,HurdleGBM,all,CRPS,0.5739415120087336
Grocery,1525,6,HurdleGBM,all,pit_ks,0.04978427341281039
Grocery,1525,6,HurdleGBM,all,cov95,0.9497816593886463
Grocery,1525,6,HurdleGBM,all,cov50,0.7860262008733624
Grocery,1525,6,HurdleGBM,all,nMAE,0.6453068592057761
Grocery,1525,6,HurdleGBM,x>0,CRPS,0.8441757277397259
Grocery,1525,6,HurdleGBM,x>0,pit_ks,0.0645792426592865
Grocery,1525,6,HurdleGBM,x>0,cov95,0.934931506849315
Grocery,1525,6,HurdleGBM,x>0,cov50,0.702054794520548
Grocery,1525,6,HurdleGBM,x>0,nMAE,0.6340782122905028
Grocery,1525,6,QuantileGBM,all,CRPS,0.5536039847161572
Grocery,1525,6,QuantileGBM,all,pit_ks,0.0614825781103332
Grocery,1525,6,QuantileGBM,all,cov95,0.9650655021834061
Grocery,1525,6,QuantileGBM,all,cov50,0.868995633187773
Grocery,1525,6,QuantileGBM,all,nMAE,0.6074007220216606
Grocery,1525,6,QuantileGBM,x>0,CRPS,0.8112387842465754
Grocery,1525,6,QuantileGBM,x>0,pit_ks,0.0765824659542832
Grocery,1525,6,QuantileGBM,x>0,cov95,0.9623287671232876
Grocery,1525,6,QuantileGBM,x>0,cov50,0.8321917808219178
Grocery,1525,6,QuantileGBM,x>0,nMAE,0.5949720670391062
Grocery,1525,7,BTYD,all,CRPS,0.5335377149290392
Grocery,1525,7,BTYD,all,pit_ks,0.050646167039690604
Grocery,1525,7,BTYD,all,cov95,0.9716157205240175
Grocery,1525,7,BTYD,all,cov50,0.868995633187773
Grocery,1525,7,BTYD,all,nMAE,0.6358381502890174
Grocery,1525,7,BTYD,x>0,CRPS,0.8515588831018519
Grocery,1525,7,BTYD,x>0,pit_ks,0.06780175269857491
Grocery,1525,7,BTYD,x>0,cov95,0.9666666666666667
Grocery,1525,7,BTYD,x>0,cov50,0.8111111111111111
Grocery,1525,7,BTYD,x>0,nMAE,0.625
Grocery,1525,7,PoissonGBM,all,CRPS,0.5739179585152838
Grocery,1525,7,PoissonGBM,all,pit_ks,0.06497264043253559
Grocery,1525,7,PoissonGBM,all,cov95,0.9366812227074236
Grocery,1525,7,PoissonGBM,all,cov50,0.7969432314410481
Grocery,1525,7,PoissonGBM,all,nMAE,0.6801541425818882
Grocery,1525,7,PoissonGBM,x>0,CRPS,0.9158527083333334
Grocery,1525,7,PoissonGBM,x>0,pit_ks,0.07816229295923594
Grocery,1525,7,PoissonGBM,x>0,cov95,0.9111111111111111
Grocery,1525,7,PoissonGBM,x>0,cov50,0.6888888888888889
Grocery,1525,7,PoissonGBM,x>0,nMAE,0.6706349206349206
Grocery,1525,7,HurdleGBM,all,CRPS,0.6029177401746726
Grocery,1525,7,HurdleGBM,all,pit_ks,0.057100276825112595
Grocery,1525,7,HurdleGBM,all,cov95,0.9366812227074236
Grocery,1525,7,HurdleGBM,all,cov50,0.7838427947598253
Grocery,1525,7,HurdleGBM,all,nMAE,0.6965317919075145
Grocery,1525,7,HurdleGBM,x>0,CRPS,0.9673139814814817
Grocery,1525,7,HurdleGBM,x>0,pit_ks,0.0829768347258085
Grocery,1525,7,HurdleGBM,x>0,cov95,0.9074074074074074
Grocery,1525,7,HurdleGBM,x>0,cov50,0.6666666666666666
Grocery,1525,7,HurdleGBM,x>0,nMAE,0.6875
Grocery,1525,7,QuantileGBM,all,CRPS,0.5577644923580787
Grocery,1525,7,QuantileGBM,all,pit_ks,0.04545509295361194
Grocery,1525,7,QuantileGBM,all,cov95,0.9585152838427947
Grocery,1525,7,QuantileGBM,all,cov50,0.8602620087336245
Grocery,1525,7,QuantileGBM,all,nMAE,0.7090558766859345
Grocery,1525,7,QuantileGBM,x>0,CRPS,0.8908510648148147
Grocery,1525,7,QuantileGBM,x>0,pit_ks,0.053696039713436894
Grocery,1525,7,QuantileGBM,x>0,cov95,0.9481481481481482
Grocery,1525,7,QuantileGBM,x>0,cov50,0.7962962962962963
Grocery,1525,7,QuantileGBM,x>0,nMAE,0.7003968253968254
Grocery,1525,8,BTYD,all,CRPS,0.546195841293668
Grocery,1525,8,BTYD,all,pit_ks,0.03659156406860675
Grocery,1525,8,BTYD,all,cov95,0.9759825327510917
Grocery,1525,8,BTYD,all,cov50,0.8537117903930131
Grocery,1525,8,BTYD,all,nMAE,0.5711892797319933
Grocery,1525,8,BTYD,x>0,CRPS,0.8042848976480836
Grocery,1525,8,BTYD,x>0,pit_ks,0.06370116895389577
Grocery,1525,8,BTYD,x>0,cov95,0.9721254355400697
Grocery,1525,8,BTYD,x>0,cov50,0.8083623693379791
Grocery,1525,8,BTYD,x>0,nMAE,0.5563258232235702
Grocery,1525,8,PoissonGBM,all,CRPS,0.6217772789301311
Grocery,1525,8,PoissonGBM,all,pit_ks,0.057966645021345964
Grocery,1525,8,PoissonGBM,all,cov95,0.925764192139738
Grocery,1525,8,PoissonGBM,all,cov50,0.7947598253275109
Grocery,1525,8,PoissonGBM,all,nMAE,0.6398659966499162
Grocery,1525,8,PoissonGBM,x>0,CRPS,0.9215593641114984
Grocery,1525,8,PoissonGBM,x>0,pit_ks,0.066537767986384
Grocery,1525,8,PoissonGBM,x>0,cov95,0.9024390243902439
Grocery,1525,8,PoissonGBM,x>0,cov50,0.7142857142857143
Grocery,1525,8,PoissonGBM,x>0,nMAE,0.6273830155979203
Grocery,1525,8,HurdleGBM,all,CRPS,0.6190136189956332
Grocery,1525,8,HurdleGBM,all,pit_ks,0.06977705771888021
Grocery,1525,8,HurdleGBM,all,cov95,0.9454148471615721
Grocery,1525,8,HurdleGBM,all,cov50,0.7794759825327511
Grocery,1525,8,HurdleGBM,all,nMAE,0.6306532663316582
Grocery,1525,8,HurdleGBM,x>0,CRPS,0.9184152003484322
Grocery,1525,8,HurdleGBM,x>0,pit_ks,0.07157331402382372
Grocery,1525,8,HurdleGBM,x>0,cov95,0.9372822299651568
Grocery,1525,8,HurdleGBM,x>0,cov50,0.6898954703832753
Grocery,1525,8,HurdleGBM,x>0,nMAE,0.6178509532062391
Grocery,1525,8,QuantileGBM,all,CRPS,0.6185762281659388
Grocery,1525,8,QuantileGBM,all,pit_ks,0.09724615129269076
Grocery,1525,8,QuantileGBM,all,cov95,0.9563318777292577
Grocery,1525,8,QuantileGBM,all,cov50,0.8668122270742358
Grocery,1525,8,QuantileGBM,all,nMAE,0.64321608040201
Grocery,1525,8,QuantileGBM,x>0,CRPS,0.9183967770034842
Grocery,1525,8,QuantileGBM,x>0,pit_ks,0.15227999670806125
Grocery,1525,8,QuantileGBM,x>0,cov95,0.9547038327526133
Grocery,1525,8,QuantileGBM,x>0,cov50,0.8292682926829268
Grocery,1525,8,QuantileGBM,x>0,nMAE,0.6308492201039861
Grocery,1525,9,BTYD,all,CRPS,0.5793035275655021
Grocery,1525,9,BTYD,all,pit_ks,0.028555733150718354
Grocery,1525,9,BTYD,all,cov95,0.9606986899563319
Grocery,1525,9,BTYD,all,cov50,0.8427947598253275
Grocery,1525,9,BTYD,all,nMAE,0.7266260162601625
Grocery,1525,9,BTYD,x>0,CRPS,0.8936930958044982
Grocery,1525,9,BTYD,x>0,pit_ks,0.05619191213547331
Grocery,1525,9,BTYD,x>0,cov95,0.9446366782006921
Grocery,1525,9,BTYD,x>0,cov50,0.7681660899653979
Grocery,1525,9,BTYD,x>0,nMAE,0.7226804123711341
Grocery,1525,9,PoissonGBM,all,CRPS,0.6160547352620087
Grocery,1525,9,PoissonGBM,all,pit_ks,0.055175785035426084
Grocery,1525,9,PoissonGBM,all,cov95,0.9235807860262009
Grocery,1525,9,PoissonGBM,all,cov50,0.7947598253275109
Grocery,1525,9,PoissonGBM,all,nMAE,0.7581300813008129
Grocery,1525,9,PoissonGBM,x>0,CRPS,0.9458476643598615
Grocery,1525,9,PoissonGBM,x>0,pit_ks,0.10367033031954176
Grocery,1525,9,PoissonGBM,x>0,cov95,0.889273356401384
Grocery,1525,9,PoissonGBM,x>0,cov50,0.6920415224913494
Grocery,1525,9,PoissonGBM,x>0,nMAE,0.7525773195876289
Grocery,1525,9,HurdleGBM,all,CRPS,0.609249222161572
Grocery,1525,9,HurdleGBM,all,pit_ks,0.06835803277019203
Grocery,1525,9,HurdleGBM,all,cov95,0.9388646288209607
Grocery,1525,9,HurdleGBM,all,cov50,0.7685589519650655
Grocery,1525,9,HurdleGBM,all,nMAE,0.7469512195121951
Grocery,1525,9,HurdleGBM,x>0,CRPS,0.9392683823529411
Grocery,1525,9,HurdleGBM,x>0,pit_ks,0.10610601447534718
Grocery,1525,9,HurdleGBM,x>0,cov95,0.9100346020761245
Grocery,1525,9,HurdleGBM,x>0,cov50,0.6505190311418685
Grocery,1525,9,HurdleGBM,x>0,nMAE,0.7432989690721649
Grocery,1525,9,QuantileGBM,all,CRPS,0.597597530021834
Grocery,1525,9,QuantileGBM,all,pit_ks,0.09361786275065964
Grocery,1525,9,QuantileGBM,all,cov95,0.9541484716157205
Grocery,1525,9,QuantileGBM,all,cov50,0.868995633187773
Grocery,1525,9,QuantileGBM,all,nMAE,0.7947154471544715
Grocery,1525,9,QuantileGBM,x>0,CRPS,0.9202680579584774
Grocery,1525,9,QuantileGBM,x>0,pit_ks,0.09846934793479234
Grocery,1525,9,QuantileGBM,x>0,cov95,0.9411764705882353
Grocery,1525,9,QuantileGBM,x>0,cov50,0.8096885813148789
Grocery,1525,9,QuantileGBM,x>0,nMAE,0.7917525773195876
Grocery,1525,10,BTYD,all,CRPS,0.45523846888646285
Grocery,1525,10,BTYD,all,pit_ks,0.05547065269280416
Grocery,1525,10,BTYD,all,cov95,0.9672489082969432
Grocery,1525,10,BTYD,all,cov50,0.8755458515283843
Grocery,1525,10,BTYD,all,nMAE,0.6871859296482412
Grocery,1525,10,BTYD,x>0,CRPS,0.6888034986413043
Grocery,1525,10,BTYD,x>0,pit_ks,0.06246468915518888
Grocery,1525,10,BTYD,x>0,cov95,0.967391304347826
Grocery,1525,10,BTYD,x>0,cov50,0.8333333333333334
Grocery,1525,10,BTYD,x>0,nMAE,0.6715039577836411
Grocery,1525,10,PoissonGBM,all,CRPS,0.47411865447598256
Grocery,1525,10,PoissonGBM,all,pit_ks,0.07380713558238128
Grocery,1525,10,PoissonGBM,all,cov95,0.9454148471615721
Grocery,1525,10,PoissonGBM,all,cov50,0.8231441048034934
Grocery,1525,10,PoissonGBM,all,nMAE,0.7060301507537688
Grocery,1525,10,PoissonGBM,x>0,CRPS,0.7152228034420289
Grocery,1525,10,PoissonGBM,x>0,pit_ks,0.08635581274411441
Grocery,1525,10,PoissonGBM,x>0,cov95,0.9347826086956522
Grocery,1525,10,PoissonGBM,x>0,cov50,0.7463768115942029
Grocery,1525,10,PoissonGBM,x>0,nMAE,0.6912928759894459
Grocery,1525,10,HurdleGBM,all,CRPS,0.47530274290393015
Grocery,1525,10,HurdleGBM,all,pit_ks,0.05181188524389069
Grocery,1525,10,HurdleGBM,all,cov95,0.9497816593886463
Grocery,1525,10,HurdleGBM,all,cov50,0.8100436681222707
Grocery,1525,10,HurdleGBM,all,nMAE,0.7298994974874372
Grocery,1525,10,HurdleGBM,x>0,CRPS,0.7213636096014492
Grocery,1525,10,HurdleGBM,x>0,pit_ks,0.07941542314575686
Grocery,1525,10,HurdleGBM,x>0,cov95,0.9420289855072463
Grocery,1525,10,HurdleGBM,x>0,cov50,0.7246376811594203
Grocery,1525,10,HurdleGBM,x>0,nMAE,0.7163588390501319
Grocery,1525,10,QuantileGBM,all,CRPS,0.4629049672489083
Grocery,1525,10,QuantileGBM,all,pit_ks,0.03549225550368684
Grocery,1525,10,QuantileGBM,all,cov95,0.9606986899563319
Grocery,1525,10,QuantileGBM,all,cov50,0.8995633187772926
Grocery,1525,10,QuantileGBM,all,nMAE,0.7914572864321607
Grocery,1525,10,QuantileGBM,x>0,CRPS,0.7006330842391304
Grocery,1525,10,QuantileGBM,x>0,pit_ks,0.07840304808546833
Grocery,1525,10,QuantileGBM,x>0,cov95,0.9637681159420289
Grocery,1525,10,QuantileGBM,x>0,cov50,0.8731884057971014
Grocery,1525,10,QuantileGBM,x>0,nMAE,0.7810026385224275
Grocery,1525,11,BTYD,all,CRPS,0.5667745292030568
Grocery,1525,11,BTYD,all,pit_ks,0.020843803193686644
Grocery,1525,11,BTYD,all,cov95,0.962882096069869
Grocery,1525,11,BTYD,all,cov50,0.8537117903930131
Grocery,1525,11,BTYD,all,nMAE,0.6198934280639431
Grocery,1525,11,BTYD,x>0,CRPS,0.8810698939732142
Grocery,1525,11,BTYD,x>0,pit_ks,0.049524396826205186
Grocery,1525,11,BTYD,x>0,cov95,0.9535714285714286
Grocery,1525,11,BTYD,x>0,cov50,0.7857142857142857
Grocery,1525,11,BTYD,x>0,nMAE,0.610909090909091
Grocery,1525,11,PoissonGBM,all,CRPS,0.6638712472707423
Grocery,1525,11,PoissonGBM,all,pit_ks,0.058731698648128994
Grocery,1525,11,PoissonGBM,all,cov95,0.9126637554585153
Grocery,1525,11,PoissonGBM,all,cov50,0.7991266375545851
Grocery,1525,11,PoissonGBM,all,nMAE,0.6936056838365896
Grocery,1525,11,PoissonGBM,x>0,CRPS,1.031207611607143
Grocery,1525,11,PoissonGBM,x>0,pit_ks,0.08120508714712138
Grocery,1525,11,PoissonGBM,x>0,cov95,0.875
Grocery,1525,11,PoissonGBM,x>0,cov50,0.6964285714285714
Grocery,1525,11,PoissonGBM,x>0,nMAE,0.6845454545454547
Grocery,1525,11,HurdleGBM,all,CRPS,0.6205708651746724
Grocery,1525,11,HurdleGBM,all,pit_ks,0.045686526433783015
Grocery,1525,11,HurdleGBM,all,cov95,0.9344978165938864
Grocery,1525,11,HurdleGBM,all,cov50,0.8056768558951966
Grocery,1525,11,HurdleGBM,all,nMAE,0.6571936056838366
Grocery,1525,11,HurdleGBM,x>0,CRPS,0.9664047991071429
Grocery,1525,11,HurdleGBM,x>0,pit_ks,0.07685965157372376
Grocery,1525,11,HurdleGBM,x>0,cov95,0.9071428571428571
Grocery,1525,11,HurdleGBM,x>0,cov50,0.7071428571428572
Grocery,1525,11,HurdleGBM,x>0,nMAE,0.649090909090909
Grocery,1525,11,QuantileGBM,all,CRPS,0.6156149290393014
Grocery,1525,11,QuantileGBM,all,pit_ks,0.06136440628788581
Grocery,1525,11,QuantileGBM,all,cov95,0.9541484716157205
Grocery,1525,11,QuantileGBM,all,cov50,0.8777292576419214
Grocery,1525,11,QuantileGBM,all,nMAE,0.7255772646536413
Grocery,1525,11,QuantileGBM,x>0,CRPS,0.9581741071428569
Grocery,1525,11,QuantileGBM,x>0,pit_ks,0.13946922106304843
Grocery,1525,11,QuantileGBM,x>0,cov95,0.9464285714285714
Grocery,1525,11,QuantileGBM,x>0,cov50,0.825
Grocery,1525,11,QuantileGBM,x>0,nMAE,0.7190909090909092
Grocery,1525,12,BTYD,all,CRPS,0.47470856645742354
Grocery,1525,12,BTYD,all,pit_ks,0.04990513287287657
Grocery,1525,12,BTYD,all,cov95,0.9672489082969432
Grocery,1525,12,BTYD,all,cov50,0.8646288209606987
Grocery,1525,12,BTYD,all,nMAE,0.5554455445544554
Grocery,1525,12,BTYD,x>0,CRPS,0.7242581007841329
Grocery,1525,12,BTYD,x>0,pit_ks,0.08059884077170743
Grocery,1525,12,BTYD,x>0,cov95,0.974169741697417
Grocery,1525,12,BTYD,x>0,cov50,0.8154981549815498
Grocery,1525,12,BTYD,x>0,nMAE,0.5351966873706003
Grocery,1525,12,PoissonGBM,all,CRPS,0.5368559497816594
Grocery,1525,12,PoissonGBM,all,pit_ks,0.05619300319240983
Grocery,1525,12,PoissonGBM,all,cov95,0.9323144104803494
Grocery,1525,12,PoissonGBM,all,cov50,0.8187772925764192
Grocery,1525,12,PoissonGBM,all,nMAE,0.6316831683168317
Grocery,1525,12,PoissonGBM,x>0,CRPS,0.8206304197416974
Grocery,1525,12,PoissonGBM,x>0,pit_ks,0.06436484325990643
Grocery,1525,12,PoissonGBM,x>0,cov95,0.9188191881918819
Grocery,1525,12,PoissonGBM,x>0,cov50,0.7380073800738007
Grocery,1525,12,PoissonGBM,x>0,nMAE,0.6128364389233955
Grocery,1525,12,HurdleGBM,all,CRPS,0.5192697325327511
Grocery,1525,12,HurdleGBM,all,pit_ks,0.04981521996886673
Grocery,1525,12,HurdleGBM,all,cov95,0.9366812227074236
Grocery,1525,12,HurdleGBM,all,cov50,0.8144104803493449
Grocery,1525,12,HurdleGBM,all,nMAE,0.6306930693069307
Grocery,1525,12,HurdleGBM,x>0,CRPS,0.7952443957564576
Grocery,1525,12,HurdleGBM,x>0,pit_ks,0.06740246277094397
Grocery,1525,12,HurdleGBM,x>0,cov95,0.922509225092251
Grocery,1525,12,HurdleGBM,x>0,cov50,0.7306273062730627
Grocery,1525,12,HurdleGBM,x>0,nMAE,0.613871635610766
Grocery,1525,12,QuantileGBM,all,CRPS,0.5515793941048035
Grocery,1525,12,QuantileGBM,all,pit_ks,0.06293993716915464
Grocery,1525,12,QuantileGBM,all,cov95,0.9650655021834061
Grocery,1525,12,QuantileGBM,all,cov50,0.8908296943231441
Grocery,1525,12,QuantileGBM,all,nMAE,0.7138613861386138
Grocery,1525,12,QuantileGBM,x>0,CRPS,0.8493825876383763
Grocery,1525,12,QuantileGBM,x>0,pit_ks,0.10313679105287099
Grocery,1525,12,QuantileGBM,x>0,cov95,0.977859778597786
Grocery,1525,12,QuantileGBM,x>0,cov50,0.8597785977859779
Grocery,1525,12,QuantileGBM,x>0,nMAE,0.7008281573498965
Grocery,1525,13,BTYD,all,CRPS,0.5542442515010916
Grocery,1525,13,BTYD,all,pit_ks,0.054011677035881944
Grocery,1525,13,BTYD,all,cov95,0.9694323144104804
Grocery,1525,13,BTYD,all,cov50,0.8755458515283843
Grocery,1525,13,BTYD,all,nMAE,0.4954751131221719
Grocery,1525,13,BTYD,x>0,CRPS,0.7721864617940198
Grocery,1525,13,BTYD,x>0,pit_ks,0.0744425099518764
Grocery,1525,13,BTYD,x>0,cov95,0.973421926910299
Grocery,1525,13,BTYD,x>0,cov50,0.840531561461794
Grocery,1525,13,BTYD,x>0,nMAE,0.47815912636505464
Grocery,1525,13,PoissonGBM,all,CRPS,0.5828864765283843
Grocery,1525,13,PoissonGBM,all,pit_ks,0.0568910147474978
Grocery,1525,13,PoissonGBM,all,cov95,0.9301310043668122
Grocery,1525,13,PoissonGBM,all,cov50,0.7991266375545851
Grocery,1525,13,PoissonGBM,all,nMAE,0.5180995475113122
Grocery,1525,13,PoissonGBM,x>0,CRPS,0.8120816652823919
Grocery,1525,13,PoissonGBM,x>0,pit_ks,0.07868770851625961
Grocery,1525,13,PoissonGBM,x>0,cov95,0.9169435215946844
Grocery,1525,13,PoissonGBM,x>0,cov50,0.7242524916943521
Grocery,1525,13,PoissonGBM,x>0,nMAE,0.5015600624024962
Grocery,1525,13,HurdleGBM,all,CRPS,0.6228017330786024
Grocery,1525,13,HurdleGBM,all,pit_ks,0.06064430420715494
Grocery,1525,13,HurdleGBM,all,cov95,0.9323144104803494
Grocery,1525,13,HurdleGBM,all,cov50,0.7882096069868996
Grocery,1525,13,HurdleGBM,all,nMAE,0.5520361990950226
Grocery,1525,13,HurdleGBM,x>0,CRPS,0.874983222591362
Grocery,1525,13,HurdleGBM,x>0,pit_ks,0.08487866661454457
Grocery,1525,13,HurdleGBM,x>0,cov95,0.920265780730897
Grocery,1525,13,HurdleGBM,x>0,cov50,0.707641196013289
Grocery,1525,13,HurdleGBM,x>0,nMAE,0.5366614664586583
Grocery,1525,13,QuantileGBM,all,CRPS,0.6824712472707424
Grocery,1525,13,QuantileGBM,all,pit_ks,0.11266966608182916
Grocery,1525,13,QuantileGBM,all,cov95,0.9519650655021834
Grocery,1525,13,QuantileGBM,all,cov50,0.8602620087336245
Grocery,1525,13,QuantileGBM,all,nMAE,0.7269984917043739
Grocery,1525,13,QuantileGBM,x>0,CRPS,0.96497655730897
Grocery,1525,13,QuantileGBM,x>0,pit_ks,0.14377150375968445
Grocery,1525,13,QuantileGBM,x>0,cov95,0.9501661129568106
Grocery,1525,13,QuantileGBM,x>0,cov50,0.8172757475083057
Grocery,1525,13,QuantileGBM,x>0,nMAE,0.717628705148206
Grocery,1525,14,BTYD,all,CRPS,0.5292880049126638
Grocery,1525,14,BTYD,all,pit_ks,0.028997049749990622
Grocery,1525,14,BTYD,all,cov95,0.9737991266375546
Grocery,1525,14,BTYD,all,cov50,0.8668122270742358
Grocery,1525,14,BTYD,all,nMAE,0.5557491289198607
Grocery,1525,14,BTYD,x>0,CRPS,0.841482949361314
Grocery,1525,14,BTYD,x>0,pit_ks,0.04400519084423021
Grocery,1525,14,BTYD,x>0,cov95,0.9635036496350365
Grocery,1525,14,BTYD,x>0,cov50,0.7992700729927007
Grocery,1525,14,BTYD,x>0,nMAE,0.5462633451957295
Grocery,1525,14,PoissonGBM,all,CRPS,0.5970104939956332
Grocery,1525,14,PoissonGBM,all,pit_ks,0.06749689335591103
Grocery,1525,14,PoissonGBM,all,cov95,0.9235807860262009
Grocery,1525,14,PoissonGBM,all,cov50,0.7969432314410481
Grocery,1525,14,PoissonGBM,all,nMAE,0.6193379790940766
Grocery,1525,14,PoissonGBM,x>0,CRPS,0.9478542198905109
Grocery,1525,14,PoissonGBM,x>0,pit_ks,0.10932508737157831
Grocery,1525,14,PoissonGBM,x>0,cov95,0.8868613138686131
Grocery,1525,14,PoissonGBM,x>0,cov50,0.6824817518248175
Grocery,1525,14,PoissonGBM,x>0,nMAE,0.6112099644128114
Grocery,1525,14,HurdleGBM,all,CRPS,0.6327249317685589
